,Location,Location_Type,State,Bedroom_Size,Price_2014__AVG,Price_2015__AVG,Price_2016__AVG,Price_2017__AVG,Price_2018__AVG,Price_2019__AVG
211,"Raleigh, NC",City,NC,1br,859.8333333333334,905.0833333333334,934.0833333333334,959.8333333333334,974.0833333333334,995.1666666666666
212,"Raleigh, NC",City,NC,2br,993.5833333333334,1046.0833333333333,1079.5,1109.5,1126.0,1150.1666666666667
213,"Raleigh, NC",City,NC,3br,1298.3333333333333,1366.5,1410.4166666666667,1449.6666666666667,1471.1666666666667,1502.8333333333333
214,"Raleigh, NC",City,NC,4br,1587.1666666666667,1670.6666666666667,1724.1666666666667,1772.0,1798.5,1837.1666666666667
215,"Miami, FL",City,FL,Studio,815.9166666666666,862.4166666666666,867.9166666666666,859.4166666666666,867.75,873.0
216,"Miami, FL",City,FL,1br,1009.25,1066.5833333333333,1073.4166666666667,1062.5833333333333,1073.25,1079.3333333333333
217,"Miami, FL",City,FL,2br,1279.5,1352.25,1361.1666666666667,1347.4166666666667,1361.0,1369.0
218,"Miami, FL",City,FL,3br,1761.6666666666667,1861.8333333333333,1873.5833333333333,1854.9166666666667,1873.4166666666667,1884.3333333333333
219,"Miami, FL",City,FL,4br,2121.4166666666665,2241.9166666666665,2256.3333333333335,2233.75,2256.3333333333335,2269.0
220,"Tulsa, OK",City,OK,Studio,522.5,537.0,534.1666666666666,537.1666666666666,538.4166666666666,540.8333333333334
221,"Tulsa, OK",City,OK,1br,618.8333333333334,635.75,632.6666666666666,635.8333333333334,637.6666666666666,640.5
222,"Tulsa, OK",City,OK,2br,798.8333333333334,820.9166666666666,816.9166666666666,821.1666666666666,823.5833333333334,827.1666666666666
223,"Tulsa, OK",City,OK,3br,1077.25,1107.0,1101.5,1107.3333333333333,1110.4166666666667,1115.1666666666667
224,"Tulsa, OK",City,OK,4br,1184.8333333333333,1217.6666666666667,1211.6666666666667,1217.75,1221.4166666666667,1226.8333333333333
225,"Minneapolis, MN",City,MN,Studio,693.1666666666666,703.9166666666666,713.75,729.4166666666666,733.5,735.0
226,"Minneapolis, MN",City,MN,1br,854.0833333333334,867.5833333333334,879.5833333333334,899.1666666666666,904.0833333333334,905.6666666666666
227,"Minneapolis, MN",City,MN,2br,1077.5,1094.5,1109.3333333333333,1134.25,1140.4166666666667,1142.6666666666667
228,"Minneapolis, MN",City,MN,3br,1526.1666666666667,1549.9166666666667,1571.1666666666667,1606.3333333333333,1615.1666666666667,1618.1666666666667
229,"Minneapolis, MN",City,MN,4br,1784.0,1812.0,1836.8333333333333,1878.1666666666667,1888.25,1892.0
230,"Wichita, KS",City,KS,Studio,471.75,470.5,465.3333333333333,472.1666666666667,473.4166666666667,472.8333333333333
231,"Wichita, KS",City,KS,1br,560.0,558.5833333333334,552.1666666666666,560.4166666666666,561.8333333333334,561.1666666666666
232,"Wichita, KS",City,KS,2br,744.0,741.9166666666666,733.5833333333334,744.3333333333334,746.25,745.5
233,"Wichita, KS",City,KS,3br,1010.0833333333334,1007.5833333333334,996.0833333333334,1010.6666666666666,1013.5,1012.3333333333334
234,"Wichita, KS",City,KS,4br,1173.6666666666667,1170.5,1157.3333333333333,1174.4166666666667,1177.5833333333333,1176.1666666666667
235,"Arlington, TX",City,TX,Studio,663.75,694.9166666666666,733.5,791.0833333333334,821.1666666666666,836.8333333333334
236,"Arlington, TX",City,TX,1br,791.0,827.9166666666666,874.0833333333334,942.75,978.5833333333334,997.1666666666666
237,"Arlington, TX",City,TX,2br,982.9166666666666,1028.75,1086.25,1171.5,1216.0,1239.1666666666667
238,"Arlington, TX",City,TX,3br,1332.6666666666667,1394.8333333333333,1472.8333333333333,1588.25,1648.6666666666667,1680.0
239,"Arlington, TX",City,TX,4br,1697.25,1776.75,1875.8333333333333,2023.1666666666667,2100.1666666666665,2140.0
240,"Bakersfield, CA",City,CA,Studio,674.8333333333334,678.9166666666666,671.5833333333334,680.6666666666666,691.75,696.6666666666666
241,"Bakersfield, CA",City,CA,1br,703.25,707.5,699.8333333333334,709.1666666666666,720.8333333333334,726.0
242,"Bakersfield, CA",City,CA,2br,913.0833333333334,918.5,908.75,920.6666666666666,935.75,942.6666666666666
243,"Bakersfield, CA",City,CA,3br,1321.3333333333333,1329.3333333333333,1314.75,1332.5,1354.1666666666667,1364.0
244,"Bakersfield, CA",City,CA,4br,1590.8333333333333,1600.5833333333333,1583.0833333333333,1604.25,1630.3333333333333,1642.3333333333333
245,"New Orleans, LA",City,LA,Studio,701.4166666666666,697.6666666666666,676.25,683.6666666666666,683.0833333333334,684.6666666666666
246,"New Orleans, LA",City,LA,1br,818.4166666666666,814.0,789.0833333333334,797.9166666666666,797.1666666666666,798.8333333333334
247,"New Orleans, LA",City,LA,2br,991.5833333333334,986.0,955.6666666666666,966.5,965.5,967.8333333333334
248,"New Orleans, LA",City,LA,3br,1271.1666666666667,1264.0,1225.0833333333333,1239.1666666666667,1237.8333333333333,1240.6666666666667
249,"New Orleans, LA",City,LA,4br,1491.9166666666667,1483.4166666666667,1438.0,1454.25,1452.8333333333333,1456.3333333333333
250,"Anaheim, CA",City,CA,Studio,1134.25,1202.0,1276.9166666666667,1333.4166666666667,1376.5833333333333,1388.6666666666667
251,"Anaheim, CA",City,CA,1br,1349.8333333333333,1430.5,1519.75,1587.1666666666667,1638.3333333333333,1652.8333333333333
252,"Anaheim, CA",City,CA,2br,1734.4166666666667,1838.25,1952.9166666666667,2039.4166666666667,2105.0833333333335,2124.1666666666665
253,"Anaheim, CA",City,CA,3br,2357.25,2498.25,2654.1666666666665,2771.6666666666665,2861.1666666666665,2886.8333333333335
254,"Anaheim, CA",City,CA,4br,2599.3333333333335,2754.5833333333335,2926.4166666666665,3056.25,3154.6666666666665,3182.8333333333335
255,"Tampa, FL",City,FL,Studio,727.25,764.0,807.6666666666666,842.6666666666666,877.1666666666666,890.6666666666666
256,"Tampa, FL",City,FL,1br,830.5833333333334,872.0833333333334,922.25,962.25,1001.5,1017.1666666666666
257,"Tampa, FL",City,FL,2br,1033.9166666666667,1085.6666666666667,1148.1666666666667,1197.8333333333333,1246.75,1265.8333333333333
258,"Tampa, FL",City,FL,3br,1366.9166666666667,1435.5,1517.8333333333333,1583.6666666666667,1648.4166666666667,1674.0
259,"Tampa, FL",City,FL,4br,1640.0,1722.25,1821.25,1900.0833333333333,1977.8333333333333,2008.1666666666667
260,"Aurora, CO",City,CO,Studio,791.4166666666666,896.5,948.5833333333334,986.4166666666666,1000.8333333333334,1018.6666666666666
261,"Aurora, CO",City,CO,1br,966.75,1095.25,1158.8333333333333,1205.1666666666667,1222.75,1244.3333333333333
262,"Aurora, CO",City,CO,2br,1223.5833333333333,1386.1666666666667,1466.6666666666667,1525.25,1547.6666666666667,1575.3333333333333
263,"Aurora, CO",City,CO,3br,1777.5833333333333,2013.9166666666667,2131.0,2215.9166666666665,2248.4166666666665,2288.8333333333335
264,"Aurora, CO",City,CO,4br,2059.0,2332.75,2468.0,2566.5833333333335,2604.3333333333335,2650.6666666666665
265,"Santa Ana, CA",City,CA,Studio,1079.1666666666667,,,1192.25,1216.5,1218.6666666666667
266,"Santa Ana, CA",City,CA,1br,1284.6666666666667,,,1419.0833333333333,1447.75,1450.3333333333333
267,"Santa Ana, CA",City,CA,2br,1650.5833333333333,,,1823.3333333333333,1860.1666666666667,1863.8333333333333
268,"Santa Ana, CA",City,CA,3br,2243.3333333333335,,,2478.1666666666665,2528.3333333333335,2532.8333333333335
269,"Santa Ana, CA",City,CA,4br,2473.5,,,2732.4166666666665,2787.9166666666665,2792.8333333333335
270,"St. Louis, MO",City,MO,Studio,603.6666666666666,613.25,620.6666666666666,632.4166666666666,632.9166666666666,633.8333333333334
271,"St. Louis, MO",City,MO,1br,684.5,695.0833333333334,703.8333333333334,717.0,717.75,718.6666666666666
272,"St. Louis, MO",City,MO,2br,888.6666666666666,902.6666666666666,913.75,931.0833333333334,931.8333333333334,933.3333333333334
273,"St. Louis, MO",City,MO,3br,1177.0833333333333,1195.5,1210.25,1233.1666666666667,1234.25,1236.1666666666667
274,"St. Louis, MO",City,MO,4br,1373.4166666666667,1394.8333333333333,1412.1666666666667,1438.9166666666667,1440.0,1442.0
275,"Pittsburgh, PA",City,PA,Studio,630.9166666666666,625.3333333333334,619.6666666666666,632.25,630.0833333333334,634.8333333333334
276,"Pittsburgh, PA",City,PA,1br,731.25,724.8333333333334,718.0,732.8333333333334,730.25,736.0
277,"Pittsburgh, PA",City,PA,2br,914.9166666666666,906.8333333333334,898.6666666666666,917.0833333333334,913.6666666666666,921.0
278,"Pittsburgh, PA",City,PA,3br,1145.25,1135.1666666666667,1124.8333333333333,1147.8333333333333,1143.75,1152.6666666666667
279,"Pittsburgh, PA",City,PA,4br,1260.6666666666667,1249.5,1238.1666666666667,1263.1666666666667,1259.0,1268.8333333333333
280,"Corpus Christi, TX",City,TX,Studio,766.3333333333334,777.3333333333334,787.1666666666666,779.1666666666666,801.8333333333334,810.3333333333334
281,"Corpus Christi, TX",City,TX,1br,802.4166666666666,813.9166666666666,824.25,815.75,839.5,848.3333333333334
282,"Corpus Christi, TX",City,TX,2br,1002.25,1016.8333333333334,1029.5833333333333,1019.0833333333334,1049.0,1060.0
283,"Corpus Christi, TX",City,TX,3br,1336.0,1355.1666666666667,1372.3333333333333,1358.5,1397.6666666666667,1412.8333333333333
284,"Corpus Christi, TX",City,TX,4br,1534.6666666666667,1556.75,1576.5,1560.4166666666667,1605.6666666666667,1623.0
285,"Riverside, CA",City,CA,Studio,755.9166666666666,795.3333333333334,817.0833333333334,851.6666666666666,882.25,890.0
286,"Riverside, CA",City,CA,1br,904.25,951.5,977.5833333333334,1018.9166666666666,1055.4166666666667,1064.6666666666667
287,"Riverside, CA",City,CA,2br,1131.0,1189.9166666666667,1222.5833333333333,1274.1666666666667,1320.3333333333333,1331.8333333333333
288,"Riverside, CA",City,CA,3br,1589.25,1672.1666666666667,1718.0833333333333,1790.6666666666667,1855.1666666666667,1871.3333333333333
289,"Riverside, CA",City,CA,4br,1957.6666666666667,2059.9166666666665,2116.5,2205.8333333333335,2285.25,2305.3333333333335
290,"Cincinnati, OH",City,OH,Studio,516.1666666666666,522.5,522.5,538.25,548.75,554.3333333333334
291,"Cincinnati, OH",City,OH,1br,601.25,608.5833333333334,608.6666666666666,627.0,639.25,645.6666666666666
292,"Cincinnati, OH",City,OH,2br,790.4166666666666,799.9166666666666,799.8333333333334,824.3333333333334,840.1666666666666,848.8333333333334
293,"Cincinnati, OH",City,OH,3br,1103.75,1117.1666666666667,1117.0833333333333,1151.0833333333333,1173.3333333333333,1185.3333333333333
294,"Cincinnati, OH",City,OH,4br,1288.6666666666667,1304.4166666666667,1304.4166666666667,1344.0833333333333,1370.0,1384.0
295,"Lexington, KY",City,KY,Studio,534.75,550.25,565.4166666666666,580.75,575.25,581.1666666666666
296,"Lexington, KY",City,KY,1br,613.0833333333334,630.9166666666666,648.25,665.5833333333334,659.3333333333334,666.1666666666666
297,"Lexington, KY",City,KY,2br,785.5,808.5,831.0,853.0,844.9166666666666,853.8333333333334
298,"Lexington, KY",City,KY,3br,1123.1666666666667,1156.0,1187.9166666666667,1219.6666666666667,1208.0833333333333,1220.6666666666667
299,"Lexington, KY",City,KY,4br,1384.25,1424.8333333333333,1464.0833333333333,1503.5,1489.0833333333333,1504.6666666666667
300,"Anchorage, AK",City,AK,Studio,805.8333333333334,801.3333333333334,772.5,740.3333333333334,734.5,734.8333333333334
301,"Anchorage, AK",City,AK,1br,928.8333333333334,923.8333333333334,890.4166666666666,853.3333333333334,846.6666666666666,847.1666666666666
302,"Anchorage, AK",City,AK,2br,1190.8333333333333,1184.0833333333333,1141.5,1094.0,1085.3333333333333,1086.1666666666667
303,"Anchorage, AK",City,AK,3br,1733.1666666666667,1723.5833333333333,1661.6666666666667,1592.25,1579.75,1581.0
304,"Anchorage, AK",City,AK,4br,2098.1666666666665,2086.3333333333335,2011.3333333333333,1927.3333333333333,1912.4166666666667,1913.5
305,"Stockton, CA",City,CA,Studio,635.5,653.25,690.5833333333334,750.5833333333334,800.75,814.8333333333334
306,"Stockton, CA",City,CA,1br,758.25,779.5833333333334,823.9166666666666,895.6666666666666,955.4166666666666,972.1666666666666
307,"Stockton, CA",City,CA,2br,994.5833333333334,1022.75,1081.0833333333333,1175.0833333333333,1253.5833333333333,1275.3333333333333
308,"Stockton, CA",City,CA,3br,1435.3333333333333,1475.9166666666667,1560.5,1695.9166666666667,1809.3333333333333,1840.8333333333333
309,"Stockton, CA",City,CA,4br,1733.5833333333333,1782.3333333333333,1884.3333333333333,2048.1666666666665,2185.0,2223.3333333333335
310,"Toledo, OH",City,OH,Studio,457.5,460.3333333333333,469.0833333333333,486.25,490.5,491.8333333333333
311,"Toledo, OH",City,OH,1br,550.0833333333334,553.3333333333334,564.0,584.4166666666666,589.5,591.1666666666666
312,"Toledo, OH",City,OH,2br,719.0833333333334,723.5,737.3333333333334,764.25,770.9166666666666,773.1666666666666
313,"Toledo, OH",City,OH,3br,985.4166666666666,991.4166666666666,1010.5833333333334,1046.9166666666667,1056.25,1059.0
314,"Toledo, OH",City,OH,4br,1076.75,1083.5,1104.3333333333333,1144.1666666666667,1154.1666666666667,1157.6666666666667
315,"St. Paul, MN",City,MN,Studio,682.1666666666666,710.5833333333334,743.9166666666666,767.25,784.8333333333334,792.1666666666666
316,"St. Paul, MN",City,MN,1br,840.5,875.75,917.0,945.5833333333334,967.4166666666666,976.3333333333334
317,"St. Paul, MN",City,MN,2br,1060.4166666666667,1104.5833333333333,1156.8333333333333,1193.0,1220.4166666666667,1231.8333333333333
318,"St. Paul, MN",City,MN,3br,1501.9166666666667,1564.25,1638.1666666666667,1689.3333333333333,1728.3333333333333,1744.1666666666667
319,"St. Paul, MN",City,MN,4br,1755.8333333333333,1828.8333333333333,1915.4166666666667,1975.0833333333333,2020.75,2039.1666666666667
320,"Greensboro, NC",City,NC,Studio,580.5833333333334,601.5833333333334,616.75,630.9166666666666,646.25,658.6666666666666
321,"Greensboro, NC",City,NC,1br,650.0,673.75,690.9166666666666,706.5,724.0833333333334,737.6666666666666
322,"Greensboro, NC",City,NC,2br,767.75,795.5,815.8333333333334,834.5833333333334,855.0833333333334,871.3333333333334
323,"Greensboro, NC",City,NC,3br,1027.75,1065.0,1092.0,1117.0833333333333,1144.5,1166.0
324,"Greensboro, NC",City,NC,4br,1217.1666666666667,1261.1666666666667,1293.3333333333333,1322.75,1355.25,1381.0
325,"Buffalo, NY",City,NY,Studio,674.75,686.1666666666666,700.75,703.0833333333334,712.0,712.1666666666666
326,"Buffalo, NY",City,NY,1br,682.5,693.8333333333334,708.8333333333334,711.0833333333334,720.0,720.5
327,"Buffalo, NY",City,NY,2br,830.0,844.0,862.0,864.8333333333334,875.6666666666666,876.1666666666666
328,"Buffalo, NY",City,NY,3br,1054.3333333333333,1072.25,1095.4166666666667,1098.8333333333333,1112.6666666666667,1113.3333333333333
329,"Buffalo, NY",City,NY,4br,1218.25,1238.9166666666667,1265.5,1269.6666666666667,1285.5,1286.1666666666667
330,"Plano, TX",City,TX,Studio,829.1666666666666,866.9166666666666,927.5833333333334,948.25,962.0833333333334,973.1666666666666
331,"Plano, TX",City,TX,1br,988.4166666666666,1033.4166666666667,1105.5,1130.1666666666667,1146.3333333333333,1160.0
332,"Plano, TX",City,TX,2br,1228.1666666666667,1284.0,1373.5833333333333,1404.1666666666667,1424.5833333333333,1441.5
333,"Plano, TX",City,TX,3br,1664.8333333333333,1740.9166666666667,1862.3333333333333,1903.9166666666667,1931.5,1954.1666666666667
334,"Plano, TX",City,TX,4br,2120.8333333333335,2217.5,2372.3333333333335,2425.1666666666665,2460.0,2489.3333333333335
335,"Lincoln, NE",City,NE,Studio,519.6666666666666,530.9166666666666,544.5,552.0833333333334,554.25,556.5
336,"Lincoln, NE",City,NE,1br,606.0,619.1666666666666,635.0833333333334,643.6666666666666,646.25,649.0
337,"Lincoln, NE",City,NE,2br,798.1666666666666,815.5,836.25,847.75,851.1666666666666,854.3333333333334
338,"Lincoln, NE",City,NE,3br,1136.9166666666667,1161.75,1191.3333333333333,1207.5833333333333,1212.5,1217.3333333333333
339,"Lincoln, NE",City,NE,4br,1373.0833333333333,1403.25,1439.1666666666667,1458.4166666666667,1464.5,1470.3333333333333
340,"Henderson, NV",City,NV,Studio,736.1666666666666,764.3333333333334,811.5833333333334,850.75,869.6666666666666,894.5
341,"Henderson, NV",City,NV,1br,900.1666666666666,934.3333333333334,992.4166666666666,1040.0833333333333,1063.1666666666667,1093.6666666666667
342,"Henderson, NV",City,NV,2br,1115.8333333333333,1158.3333333333333,1230.25,1289.3333333333333,1318.0,1355.5
343,"Henderson, NV",City,NV,3br,1624.3333333333333,1686.0833333333333,1790.8333333333333,1876.75,1918.5,1973.5
344,"Henderson, NV",City,NV,4br,1956.8333333333333,2031.1666666666667,2157.25,2260.75,2311.25,2377.0
345,"Fort Wayne, IN",City,IN,Studio,469.1666666666667,483.0833333333333,501.1666666666667,508.3333333333333,516.6666666666666,518.3333333333334
346,"Fort Wayne, IN",City,IN,1br,543.1666666666666,559.25,579.9166666666666,588.25,598.1666666666666,599.5
347,"Fort Wayne, IN",City,IN,2br,690.0,710.4166666666666,737.0833333333334,747.5833333333334,759.8333333333334,761.8333333333334
348,"Fort Wayne, IN",City,IN,3br,885.25,911.4166666666666,945.4166666666666,959.0,974.9166666666666,977.5
349,"Fort Wayne, IN",City,IN,4br,988.5,1017.6666666666666,1055.8333333333333,1071.1666666666667,1088.5,1091.6666666666667
350,"Jersey City, NJ",City,NJ,Studio,1318.4166666666667,1385.0,1402.5833333333333,1423.0833333333333,1429.4166666666667,1442.5
351,"Jersey City, NJ",City,NJ,1br,1464.0,1537.9166666666667,1557.6666666666667,1580.25,1587.1666666666667,1602.0
352,"Jersey City, NJ",City,NJ,2br,1744.0,1832.0833333333333,1855.5833333333333,1882.5,1890.9166666666667,1908.6666666666667
353,"Jersey City, NJ",City,NJ,3br,2249.0,2362.3333333333335,2392.5833333333335,2427.1666666666665,2438.25,2460.8333333333335
354,"Jersey City, NJ",City,NJ,4br,2504.6666666666665,2631.1666666666665,2664.6666666666665,2703.4166666666665,2715.4166666666665,2740.8333333333335
355,"St. Petersburg, FL",City,FL,Studio,698.9166666666666,744.75,767.6666666666666,801.6666666666666,824.3333333333334,837.6666666666666
356,"St. Petersburg, FL",City,FL,1br,797.9166666666666,850.1666666666666,876.5833333333334,915.5,941.1666666666666,956.6666666666666
357,"St. Petersburg, FL",City,FL,2br,993.3333333333334,1058.25,1091.0,1139.6666666666667,1171.4166666666667,1191.0
358,"St. Petersburg, FL",City,FL,3br,1313.4166666666667,1399.1666666666667,1442.5833333333333,1506.8333333333333,1549.0833333333333,1574.6666666666667
359,"St. Petersburg, FL",City,FL,4br,1575.8333333333333,1678.6666666666667,1730.8333333333333,1807.8333333333333,1858.4166666666667,1889.0
360,"Chula Vista, CA",City,CA,Studio,1211.25,1274.0,1355.3333333333333,1428.0833333333333,1471.1666666666667,1485.6666666666667
361,"Chula Vista, CA",City,CA,1br,1341.1666666666667,1410.6666666666667,1500.8333333333333,1581.25,1629.0,1644.8333333333333
362,"Chula Vista, CA",City,CA,2br,1740.25,1830.0,1947.0,2051.3333333333335,2113.25,2134.0
363,"Chula Vista, CA",City,CA,3br,2505.8333333333335,2635.3333333333335,2803.5,2953.8333333333335,3043.0,3072.6666666666665
364,"Chula Vista, CA",City,CA,4br,3066.5833333333335,3225.0,3430.8333333333335,3615.0,3723.8333333333335,3760.1666666666665
365,"Norfolk, VA",City,VA,Studio,779.25,772.6666666666666,770.5,783.8333333333334,784.5833333333334,786.5
366,"Norfolk, VA",City,VA,1br,783.3333333333334,776.8333333333334,774.5833333333334,788.0833333333334,789.0,790.5
367,"Norfolk, VA",City,VA,2br,942.75,934.6666666666666,932.0833333333334,948.5,949.25,951.5
368,"Norfolk, VA",City,VA,3br,1315.9166666666667,1304.6666666666667,1301.1666666666667,1323.9166666666667,1325.0,1327.8333333333333
369,"Norfolk, VA",City,VA,4br,1641.9166666666667,1627.9166666666667,1623.5833333333333,1651.5833333333333,1653.3333333333333,1656.8333333333333
370,"Orlando, FL",City,FL,Studio,778.25,824.25,870.5833333333334,913.5,966.1666666666666,981.8333333333334
